BillNo,Month,Year,Customer,Discount 5%,Discount 12%,Discount 18%,Discount 28%
ZA8520,4,2017,"MANAK HOSPITAL, NEDUMPURAM",0,0,0,1
ZA8518,4,2017,"TIRUVALLA MEDICAL MISSION, THIRUVALLA",0,0,0,1
ZA8521,4,2017,"THOMSON MEDICALS, TIRUVALLA",0,0,0,1
ZA8523,4,2017,"NEETHI MEDICALS, CENTRAL JN:CHANGANASSERY",0,0,0,1
ZA8522,4,2017,"HOLY CROSS HOSPITAL, ADOOR",0,0,0,1
ZA8516,4,2017,"MENAMTHOTTAM HOSPITAL, RANNY",0,0,0,1
ZA8514,4,2017,"DR.VARGHESE.V.JACOB, MEDICAL CENTER PEDI:",0,0,0,1
ZA8519,4,2017,"UDAYA MEDICALS, KOTTAYAM",0,0,0,1
ZA8529,4,2017,"C.M HOSPITAL, PANDALAM",0,0,1,0
ZA8541,4,2017,"MARY QUEEN'S ALLERGY CLINIC, THIRUVALLA",0,0,1,0
ZA8536,4,2017,"NEETHI MEDICAL STORES, MANNAR",0,0,0,1
ZA8539,4,2017,"S.N.MEDICALS, KADAPRA",0,0,0,1
ZA8537,4,2017,"KADAVIL MEDICALS, MANNAR",0,0,0,1
ZA8532,4,2017,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,0,0,1
ZA8525,4,2017,"ST.GREGORIOUS HOSPITAL, PARUMALA",0,0,0,1
ZA8531,4,2017,"CENTURY HOSPITAL, CENTRAL TRAVANCORE SPECIALISTS ",0,0,0,1
ZA8524,4,2017,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,0,0,1
ZA8526,4,2017,"DR.SALINI, KARUNYA EYE (H)",0,0,0,1
ZA8534,4,2017,"TIRUVALLA MEDICAL MISSION, THIRUVALLA",0,0,0,1
ZA8542,4,2017,"NEETHI MEDICALS. PALLIPPADI, KARAKKAD",0,0,0,1
ZA8530,4,2017,"USHA HOSPITAL, CHENGANNOOR",0,0,0,1
ZA8527,4,2017,"DR.HELEENA PETER, RIHAS SKINCARE CLINIC,ADOOR",0,0,0,1
ZA8540,4,2017,"NEETHI MEDICALS, THENGANA",0,0,0,1
ZA8533,4,2017,"SOORAJ MEDICALS, PLANKAMON",0,0,0,1
ZA8535,4,2017,"AMIL MEDICALS, THIRUVALLA",0,0,0,1
ZA8528,4,2017,"DR.HELEENA PETER, RIHAS SKINCARE CLINIC,ADOOR",0,0,0,1
ZA8538,4,2017,"CARMEL ASHRAYA MEDICALS, KODIYATTU BUILDINGS,",0,0,0,1
ZA8544,4,2017,"MANNAR MEDICALS, MANNAR",0,0,1,0
ZA8570,4,2017,"ASWAS COMMUNITY PHARMACY, ADOOR",0,0,0,1
ZA8573,4,2017,"AISWARYA MEDICALS, KUTOOR",0,0,0,1
ZA8564,4,2017,"S.D MEDICALS, CHENGANNUR",0,0,0,1
ZA8560,4,2017,"KARUNYAM MEDICALS, CHENGANNUR",0,0,1,0
ZA8559,4,2017,"PUTHENVILAYIL MEDICALS, PANDALAM",0,0,0,1
ZA8550,4,2017,"CHERUKARA DRUG HOUSE, CHENGANOOR",0,0,0,1
ZA8562,4,2017,"UDAYA MEDICALS, PANDALAM",0,0,0,1
ZA8545,4,2017,"WELL CURE MEDICALS, MULAKKUZHA.CGNR",0,0,0,1
ZA8567,4,2017,"LEKSHMI MEDICALS, KUTOOR",0,0,0,1
ZA8546,4,2017,"KARUNYA MEDICALS, ADOOR",0,0,0,1
ZA8568,4,2017,"THE UNIVERSAL MEDICAL STORES, CHENGANOOR",0,0,0,1
ZA8551,4,2017,"DR.CHACKO (BETSETHA(H), VALLAMKULAM",0,0,0,1
ZA8556,4,2017,"K.K DRUG HOUSE, ADOOR",0,0,0,1
ZA8554,4,2017,"DR.A.V.ABRAHAM, KARUNYA EYE (H) ",0,0,0,1
ZA8561,4,2017,"MARIA HOSPITAL, ADOOR",0,0,0,1
ZA8566,4,2017,"DEEPTHI MEDICALS, MANNAR",0,0,0,1
ZA8547,4,2017,"NEETHI MEDICALS, M.M JN  PANDALAM",0,0,0,1
ZA8558,4,2017,"APPOLO MEDICALS, ADOOR",0,0,0,1
ZA8575,4,2017,"DR.ANDREWS VINCENT PALACKAL, CHANGANACHERRY",0,0,0,1
ZA8571,4,2017,"ATTILETHU  MEDICALS, KULANADA",0,0,0,1
ZA8549,4,2017,"DELIGHT'S MEDICALS, CHENGANNUR",0,0,0,1
ZA8572,4,2017,"DR.BALASUBRAMANIAN G, MAVELIKKARA",0,0,0,1
ZA8548,4,2017,"PUNNON LIFECARE MEDICALS, COURT ROAD,CHENGANOOR",0,0,0,1
ZA8565,4,2017,"KONNAYIL MEDICALS, KALLISSERRY",0,0,0,1
ZA8569,4,2017,"NEETHI MEDICAL STORE, CENTRAL ADOOR",0,0,0,1
ZA8557,4,2017,"CHITRA HOSPITAL, PANDALAM",0,0,0,1
ZA8553,4,2017,"VAZHAPLAVIL MEDICALS, PANDALAM",0,0,0,1
ZA8543,4,2017,"MEPRASSARIL MEDICALS, VALANJAVATTAM",0,0,0,1
ZA8555,4,2017,"RELIEF MEDICALS & SURGICALS, CHENGANOOR",0,0,0,1
ZA8574,4,2017,"BHAGAVATH MEDICALS, THIRUVALLA",0,0,0,1
ZA8552,4,2017,"ATHIRA MEDICALS, PALLIPADI, KARAKKAD",0,0,0,1
ZA8563,4,2017,"KANJIRATHARA MEDICALS, MANJADI",0,0,0,1
ZA8586,4,2017,"ANJALI MEDICALS, THIRUVALLA",0,0,1,0
ZA8580,4,2017,"CENTRAL MEDICALS, THADIYOOR",0,0,0,1
ZA8582,4,2017,"KIZHAKINATH MEDICALS, PAIPPAD",0,0,0,1
ZA8589,4,2017,"SOUTHERN DRUG HOUSE, THIRUVALLA",0,0,0,1
ZA8584,4,2017,"TIRUVALLA MEDICAL MISSION, THIRUVALLA",0,0,0,1
ZA8588,4,2017,"DR.V.K.SANJEEV.MD.DM, NEURO CLINIC ,CHRY",0,0,0,1
ZA8585,4,2017,"JANAMITHRA MEDICALS, PAIPAD",0,0,0,1
ZA8583,4,2017,"MARANGAT MEDICALS, KAVUMBHAGOM",0,0,0,1
ZA8591,4,2017,"MGM MUTHOOT MEDICAL CENTER PRIVATE LTD., PATHENAMTHITTA",0,0,0,1
ZA8587,4,2017,"AMIL MEDICALS, THIRUVALLA",0,0,0,1
ZA8578,4,2017,"JOSE & SONS MEDICALS, THIRUVALLA",0,0,0,1
ZA8581,4,2017,"ST.THOMAS MEDICALS, RANNY",0,0,0,1
ZA8579,4,2017,"SIMON GEORGE & SONS, PATHANAMTHITTA",0,0,0,1
ZA8590,4,2017,"ST.LUKE HOSPITAL, PATHANAMTHITTA",0,0,0,1
ZA8577,4,2017,"DR.THOMAS T THOMAS, M.M.A.M HOSPITAL.CHITTAR",0,0,0,1
ZA8576,4,2017,"DEEPTHI MEDICALS, KAYAMKULAM",0,0,0,1
ZA8599,4,2017,"NEETHI MEDICALS, NEAR MUNICIPAL JN",0,0,0,1
ZA8608,4,2017,"MGM MUTHOOT MEDICAL CENTER PRIVATE LTD., PATHENAMTHITTA",0,0,0,1
ZA8605,4,2017,"MEDICAL TRUST HOSPITAL, KULANADA",0,0,1,0
ZA8610,4,2017,"THOMSON MEDICALS, TIRUVALLA",0,0,0,1
ZA8601,4,2017,"THOMSON MEDICALS, THENGANA",0,0,0,1
ZA8596,4,2017,"ASWAS MEDICALS, KURISHUMMOODU",0,0,0,1
ZA8604,4,2017,"MUTHOOT MEDICAL CENTRE, KOZHENCHERRY",0,0,0,1
ZA8603,4,2017,"MUTHOOT MEDICAL CENTRE, KOZHENCHERRY",0,0,0,1
ZA8592,4,2017,"HOLY CROSS HOSPITAL, ADOOR",0,0,0,1
ZA8606,4,2017,"MEDICAL TRUST HOSPITAL, KULANADA",0,0,0,1
ZA8593,4,2017,"NEETHI MEDICALS, THENGANA",0,0,0,1
ZA8598,4,2017,"AISWARYA MEDICALS, KUTOOR",0,0,0,1
ZA8607,4,2017,"KALLATHUCHIRAYIL MEDICALS, THIRUVALLA",0,0,0,1
ZA8595,4,2017,"NEETHI MEDICALS, KUNNUMPURAM",0,0,0,1
ZA8594,4,2017,"KANNAMPALLIL MEDICALS, THENGANA",0,0,0,1
ZA8597,4,2017,"BHARATH MEDICALS, KIZHAKENMUTTOOR",0,0,0,1
ZA8602,4,2017,"MATTAPARAMPIL MEDICALS, CHANGANASSERY",0,0,0,1
ZA8609,4,2017,"MAHAJUBILE MEMORIAL HOSPITAL, EDATHUA",0,0,0,1
ZA8612,4,2017,"KURUNGATTU MEDICALS, PATHANAMTHITTA",0,0,0,1
ZA8628,4,2017,"PRATHIBHA MEDICALS, VECHOOCHIRA",0,0,0,1
ZA8646,4,2017,"M.G.M. MEDICALS, PATHANAMTHITTA",0,0,0,1
ZA8622,4,2017,"MADATHIL MEDICALS, KOZHANCHERY",0,0,0,1
ZA8652,4,2017,"S.D MEDICALS, CHENGANNUR",0,0,0,1
ZA8625,4,2017,"NEETHI MEDICALS(SCB 195), MEMANA BUILDING.PULLAD",0,0,0,1
ZA8623,4,2017,"DEEPTHI MEDICALS, KAYAMKULAM",0,0,0,1
ZA8651,4,2017,"NEETHI MEDICALS, ERAVIPEROOR  SCB",0,0,0,1
ZA8618,4,2017,"SONIA MEDICALS, PATHANAMTHITTA",0,0,0,1
ZA8611,4,2017,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,0,0,1
ZA8633,4,2017,"TIRUVALLA MEDICAL MISSION, THIRUVALLA",0,0,0,1
ZA8655,4,2017,"NEETHI MEDICAL STORE, KUMBANADU",0,0,0,1
ZA8643,4,2017,"ST.LUKE HOSPITAL, PATHANAMTHITTA",0,0,0,1
ZA8614,4,2017,"POYANIL HOSPITAL, KOZHENCHERRY",0,0,0,1
ZA8656,4,2017,"ST.LUKE HOSPITAL, PATHANAMTHITTA",0,0,0,1
ZA8616,4,2017,"NEETHY MEDICAL STORE, PULLAD",0,0,0,1
ZA8638,4,2017,"SOUTHERN MEDICALS, KOZHENCHERY",0,0,0,1
ZA8649,4,2017,"MODERN DRUG HOUSE, PATHANAMTHITTA",0,0,0,1
ZA8645,4,2017,"KUMBANAD MEDICALS, KUMBANAD",0,0,0,1
ZA8665,4,2017,"HOLY CROSS HOSPITAL, ADOOR",0,0,0,1
ZA8660,4,2017,"SANKER'S HEALTHCARE MEDICALS, NEAR TDMCH, ALAPPUZHA.",0,0,0,1
ZA8615,4,2017,"MADAPPALLIL MEDICALS, OPPOSITE GOVT.HOSPITAL",0,0,0,1
ZA8641,4,2017,"DR.CHACKO (BETSETHA(H), VALLAMKULAM",0,0,0,1
ZA8644,4,2017,"PUNNON LIFECARE MEDICALS, COURT ROAD,CHENGANOOR",0,0,0,1
ZA8658,4,2017,"MEDI HOUSE, PADIPURACKAL BUILDINGS",0,0,0,1
ZA8617,4,2017,"HAFZA MEDICALS, PATHANAMTHITTA",0,0,0,1
ZA8663,4,2017,"JAI MEDICALS, THIRUVALLA",0,0,0,1
ZA8653,4,2017,"SIMON GEORGE & SONS, PATHANAMTHITTA",0,0,0,1
ZA8647,4,2017,"MUTTUMON MEDICALS, KUMBANAD",0,0,0,1
ZA8621,4,2017,"T & T MEDICALS, KOZHENCHERRY",0,0,0,1
ZA8654,4,2017,"KAVIL DRUG HOUSE, OPP.GOVT HOSPITAL",0,0,0,1
ZA8650,4,2017,"MOOTHEDATHU MEDICALS, ERAVIPEROOR",0,0,0,1
ZA8661,4,2017,"USHA HOSPITAL, CHENGANNOOR",0,0,0,1
ZA8632,4,2017,"FRIENDS MEDICALS, PATHANAMTHITTA",0,0,0,1
ZA8630,4,2017,"CENTRAL MEDICALS, THADIYOOR",0,0,0,1
ZA8659,4,2017,"DR.P T SHAJI, PAIPPAD",0,0,0,1
ZA8620,4,2017,"MAMMARAPALLIL MEDICALS, PULLAD ",0,0,0,1
ZA8637,4,2017,"SAM MEDICALS, PATHANAMTHITTA",0,0,0,1
ZA8629,4,2017,"TRAVANCORE MEDICALS, PULLAD",0,0,0,1
ZA8613,4,2017,"TRAVANCORE MEDICALS, PATHANAMTHITTA",0,0,0,1
ZA8624,4,2017,"JACOBS MEDICALS, KUMBANAD",0,0,0,1
ZA8635,4,2017,"PREETHI MEDICALS, ELENTHOOR",0,0,0,1
ZA8631,4,2017,"JINI MEDICALS, MARAMON",0,0,0,1
ZA8657,4,2017,"CARMEL ASHRAYA MEDICALS, KODIYATTU BUILDINGS,",0,0,0,1
ZA8677,4,2017,"C.M HOSPITAL, PANDALAM",0,0,1,0
ZA8674,4,2017,"CHERUPUSHPAM J.J. MEDICALS, THIRUVALLA",0,0,0,1
ZA8666,4,2017,"MEDI HOUSE, PADIPURACKAL BUILDINGS",0,0,0,1
ZA8670,4,2017,"JOSE & SONS MEDICALS, THIRUVALLA",0,0,0,1
ZA8671,4,2017,"CENTURY HOSPITAL, CENTRAL TRAVANCORE SPECIALISTS ",0,0,0,1
ZA8675,4,2017,"TIRUVALLA MEDICAL MISSION, THIRUVALLA",0,0,0,1
ZA8676,4,2017,"G.K HOSPITAL, THIRUVALLA",0,0,0,1
ZA8667,4,2017,"AMIL MEDICALS, THIRUVALLA",0,0,0,1
ZA8669,4,2017,"PULOOR DRUG HOUSE, KOZHENCHERRY",0,0,0,1
ZA8668,4,2017,"SOORAJ MEDICALS, PLANKAMON",0,0,0,1
ZA8673,4,2017,"JANAMITHRA MEDICALS, PAIPAD",0,0,0,1
ZA8672,4,2017,"CHERUPUSHPAM J.J. MEDICALS, THIRUVALLA",0,0,0,1
ZA8682,4,2017,"BETHEL MEDICALS, THADIYOOR",0,0,0,1
ZA8681,4,2017,"DURGA MEDICALS, BUDHANOOR.NR FED BANK",0,0,0,1
ZA8680,4,2017,"KADAVIL MEDICALS, MANNAR",0,0,0,1
ZA8678,4,2017,"KALLATHUCHIRAYIL MEDICALS, THIRUVALLA",0,0,0,1
ZA8684,4,2017,"PALLIPARAMPIL MEDICALS, VENNIKULAM",0,0,0,1
ZA8683,4,2017,"SHEEBA MEDICALS, THEADICAL",0,0,0,1
ZA8685,4,2017,"PUTHANPARAMBIL MEDICALS, PURAMATTOM",0,0,0,1
ZA8686,4,2017,"PADAPARAMBIL MEDICALS, PURAMATTOM",0,0,0,1
ZA8679,4,2017,"K.T. GEORGE & SONS, THIRUVALLA",0,0,0,1
ZA8713,4,2017,"PUSHPAGIRI MEDICAL SOCIETY, PUSHPAGIRI MEDICAL COLLEGE",0,0,1,0
ZA8691,4,2017,"PENCOS MEDICALS, CHENGANOOR",0,0,1,0
ZA8705,4,2017,"THE UNIVERSAL MEDICAL STORES, CHENGANOOR",0,0,1,0
ZA8737,4,2017,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,0,1,0
ZA8712,4,2017,"HEALTH CARE MEDICALS, CHENGANNUR",0,0,0,1
ZA8698,4,2017,"PUNNON LIFECARE MEDICALS, COURT ROAD,CHENGANOOR",0,0,0,1
ZA8717,4,2017,"ATHIRA MEDICALS, PALLIPADI, KARAKKAD",0,0,0,1
ZA8729,4,2017,"ASWAS COMMUNITY PHARMACY, ADOOR",0,0,0,1
ZA8724,4,2017,"KARUNYA MEDICALS, CHENGANOOR",0,0,0,1
ZA8721,4,2017,"UDAYA MEDICALS, PANDALAM",0,0,0,1
ZA8727,4,2017,"S.D MEDICALS, CHENGANNUR",0,0,0,1
ZA8723,4,2017,"PUTHENVILAYIL MEDICALS, PANDALAM",0,0,0,1
ZA8700,4,2017,"NEETHI MEDICAL STORE, CENTRAL ADOOR",0,0,0,1
ZA8730,4,2017,"DEEPTHI MEDICALS, MANNAR",0,0,0,1
ZA8733,4,2017,"DEEPA MEDICALS, CHENNITHALA",0,0,0,1
ZA8726,4,2017,"APPOLO MEDICALS, ADOOR",0,0,0,1
ZA8703,4,2017,"VAZHAPLAVIL MEDICALS, PANDALAM",0,0,0,1
ZA8720,4,2017,"PULIMOOTTIL MEDICALS, CHENGANOOR",0,0,0,1
ZA8702,4,2017,"KARUNYA MEDICALS, ADOOR",0,0,0,1
ZA8736,4,2017,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,0,0,1
ZA8711,4,2017,"PENCOS MEDICALS, CHENGANOOR",0,0,0,1
ZA8696,4,2017,"C.M HOSPITAL, PANDALAM",0,0,0,1
ZA8731,4,2017,"TIRUVALLA MEDICAL MISSION, THIRUVALLA",0,0,0,1
ZA8719,4,2017,"MEDICAL TRUST HOSPITAL, KULANADA",0,0,0,1
ZA8688,4,2017,"KADAVIL MEDICALS, MANNAR",0,0,0,1
ZA8694,4,2017,"DR.A.V.ABRAHAM, KARUNYA EYE (H) ",0,0,0,1
ZA8704,4,2017,"THE UNIVERSAL MEDICAL STORES, CHENGANOOR",0,0,0,1
ZA8687,4,2017,"NEETHI MEDICAL STORES, MANNAR",0,0,0,1
ZA8735,4,2017,"AISWARYA MEDICALS, KUTOOR",0,0,0,1
ZA8708,4,2017,"MARIA HOSPITAL, ADOOR",0,0,0,1
ZA8693,4,2017,"ZZZNEETHI MEDICAL STORE, ",0,0,0,1
ZA8697,4,2017,"CHITRA HOSPITAL, PANDALAM",0,0,0,1
ZA8718,4,2017,"DELIGHT'S MEDICALS, CHENGANNUR",0,0,0,1
ZA8716,4,2017,"SUPPLYCO-MAVELI MEDICALS, ADOOR",0,0,0,1
ZA8710,4,2017,"S.N.MEDICALS, KADAPRA",0,0,0,1
ZA8701,4,2017,"K.K DRUG HOUSE, ADOOR",0,0,0,1
ZA8699,4,2017,"HOLY CROSS HOSPITAL, ADOOR",0,0,0,1
ZA8722,4,2017,"K.R.MEDICALS, KALLISSERY",0,0,0,1
ZA8695,4,2017,"NEETHI MEDICALS, NEAR COLLEGE JN ",0,0,0,1
ZA8689,4,2017,"MANNAR MEDICALS, MANNAR",0,0,0,1
ZA8709,4,2017,"RELIEF MEDICALS & SURGICALS, CHENGANOOR",0,0,0,1
ZA8734,4,2017,"AMIL MEDICALS, THIRUVALLA",0,0,0,1
ZA8732,4,2017,"KADAVIL MEDICALS, MANNAR",0,0,0,1
ZA8707,4,2017,"CARMEL ASHRAYA MEDICALS, KODIYATTU BUILDINGS,",0,0,0,1
ZA8706,4,2017,"JOSE & SONS MEDICALS, THIRUVALLA",0,0,0,1
ZA8690,4,2017,"MEPRASSARIL MEDICALS, VALANJAVATTAM",0,0,0,1
ZA8714,4,2017,"MUTHOOT MEDICAL CENTRE, KOZHENCHERRY",0,0,0,1
ZA8692,4,2017,"DR.VARGHESE.V.JACOB, MEDICAL CENTER PEDI:",0,0,0,1
ZA8715,4,2017,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,0,0,1
ZA8728,4,2017,"ATTILETHU  MEDICALS, KULANADA",0,0,0,1
ZA8725,4,2017,"LEKSHMI MEDICALS, KUTOOR",0,0,0,1
ZA8744,4,2017,"THE UNIVERSAL MEDICAL STORES, CHENGANOOR",0,0,1,0
ZA8746,4,2017,"DR.CHACKO (BETSETHA(H), VALLAMKULAM",0,0,1,0
ZA8743,4,2017,"ST.LUKE HOSPITAL, PATHANAMTHITTA",0,0,1,0
ZA8751,4,2017,"MEDICAL TRUST HOSPITAL, KULANADA",0,0,1,0
ZA8745,4,2017,"ANJALI MEDICALS, THIRUVALLA",0,0,0,1
ZA8749,4,2017,"THOMSON MEDICALS, TIRUVALLA",0,0,0,1
ZA8748,4,2017,"KIZHAKINATH MEDICALS, PAIPPAD",0,0,0,1
ZA8747,4,2017,"ST.GREGORIOUS HOSPITAL, PARUMALA",0,0,0,1
ZA8755,4,2017,"NEETHY MEDICAL STORE, KARUKACHAL",0,0,0,1
ZA8738,4,2017,"DR.CHACKO (BETSETHA(H), VALLAMKULAM",0,0,0,1
ZA8750,4,2017,"TIRUVALLA MEDICAL MISSION, THIRUVALLA",0,0,0,1
ZA8756,4,2017,"NEETHI MEDICALS, NEDUMKUNNAM",0,0,0,1
ZA8752,4,2017,"MARANGAT MEDICALS, KAVUMBHAGOM",0,0,0,1
ZA8742,4,2017,"DR.CHACKO (BETSETHA(H), VALLAMKULAM",0,0,0,1
ZA8739,4,2017,"MENAMTHOTTAM HOSPITAL, RANNY",0,0,0,1
ZA8753,4,2017,"KANNAN MEDICALS, EZHUMATOOR",0,0,0,1
ZA8741,4,2017,"KURUNGATTU MEDICALS, PATHANAMTHITTA",0,0,0,1
ZA8740,4,2017,"UDAYA MEDICALS, PANDALAM",0,0,0,1
ZA8754,4,2017,"AMIL MEDICALS, THIRUVALLA",0,0,0,1
ZA8757,4,2017,"SOUTHERN DRUG HOUSE, THIRUVALLA",0,0,0,1
ZA8768,5,2017,"HOLY CROSS HOSPITAL, ADOOR",0,0,0,1
ZA8773,5,2017,"CHERUPUSHPAM J.J. MEDICALS, THIRUVALLA",0,0,1,0
ZA8764,5,2017,"J M J MEDICALS, LAIKADU",0,0,0,1
ZA8770,5,2017,"MGM MUTHOOT MEDICAL CENTER PRIVATE LTD., PATHENAMTHITTA",0,0,0,1
ZA8774,5,2017,"EBENEZER HOSPITAL, KAYAMKULAM",0,0,0,1
ZA8772,5,2017,"HAFZA MEDICALS, PATHANAMTHITTA",0,0,0,1
ZA8765,5,2017,"NEETHI MEDICALS, KUNNUMPURAM",0,0,0,1
ZA8760,5,2017,"AISWARYA MEDICALS, KUTOOR",0,0,0,1
ZA8766,5,2017,"KANNAMPALLIL MEDICALS, THENGANA",0,0,0,1
ZA8769,5,2017,"THOMSON MEDICALS, THENGANA",0,0,0,1
ZA8759,5,2017,"JOSE & SONS MEDICALS, THIRUVALLA",0,0,0,1
ZA8762,5,2017,"THOMSON MEDICALS, CHANGANASERY",0,0,0,1
ZA8758,5,2017,"LEKSHMI MEDICALS, KUTOOR",0,0,0,1
ZA8767,5,2017,"ASWAS MEDICALS, KURISHUMMOODU",0,0,0,1
ZA8771,5,2017,"SNEHA MEDICALS, PATHANAMTHITTA",0,0,0,1
ZA8763,5,2017,"JESWIN MEDICALS, THENGANA",0,0,0,1
ZA8761,5,2017,"MATTAPARAMPIL MEDICALS, CHANGANASSERY",0,0,0,1
ZA8817,5,2017,"KADAVIL MEDICALS, MANNAR",0,0,1,0
ZA8787,5,2017,"MUTHOOT MEDICAL CENTRE, KOZHENCHERRY",0,0,0,1
ZA8805,5,2017,"MODERN DRUG HOUSE, PATHANAMTHITTA",0,0,0,1
ZA8808,5,2017,"NEETHI MEDICALS, ERAVIPEROOR  SCB",0,0,0,1
ZA8803,5,2017,"NEETHI MEDICAL STORE, KUMBANADU",0,0,0,1
ZA8777,5,2017,"MADAPPALLIL MEDICALS, OPPOSITE GOVT.HOSPITAL",0,0,0,1
ZA8804,5,2017,"PHILIPS MEDICALS, NELLAD",0,0,0,1
ZA8779,5,2017,"T & T MEDICALS, KOZHENCHERRY",0,0,0,1
ZA8800,5,2017,"SOUTHERN MEDICALS, KOZHENCHERY",0,0,0,1
ZA8795,5,2017,"NEETHI MEDICALS, PATHANAMTHITTA",0,0,0,1
ZA8793,5,2017,"MAMMARAPALLIL MEDICALS, PULLAD ",0,0,0,1
ZA8807,5,2017,"M.G.M MEDICALS, THIRUVALLA",0,0,0,1
ZA8792,5,2017,"SONIA MEDICALS, PATHANAMTHITTA",0,0,0,1
ZA8798,5,2017,"MUTTUMON MEDICALS, KUMBANAD",0,0,0,1
ZA8781,5,2017,"KANJIRAMON MEDICALS, KOZHENCHERRY",0,0,0,1
ZA8783,5,2017,"FELLOWSHIP MISSION HOSPITAL, KUMBANAD",0,0,0,1
ZA8810,5,2017,"TIRUVALLA MEDICAL MISSION, THIRUVALLA",0,0,0,1
ZA8784,5,2017,"FELLOWSHIP MISSION HOSPITAL, KUMBANAD",0,0,0,1
ZA8786,5,2017,"MUTHOOT MEDICAL CENTRE, KOZHENCHERRY",0,0,0,1
ZA8785,5,2017,"PUSHPAGIRI MEDICAL SOCIETY, PUSHPAGIRI MEDICAL COLLEGE",0,0,0,1
ZA8788,5,2017,"MUTHOOT MEDICAL CENTRE, KOZHENCHERRY",0,0,0,1
ZA8813,5,2017,"DR.V.K.SANJEEV.MD.DM, NEURO CLINIC ,CHRY",0,0,0,1
ZA8815,5,2017,"AMBALATHINKAL MEDICALS, THIRUVALLA",0,0,0,1
ZA8778,5,2017,"POYANIL HOSPITAL, KOZHENCHERRY",0,0,0,1
ZA8789,5,2017,"ST.MARY'S HOSPITAL, ERAVIPEROOR",0,0,0,1
ZA8814,5,2017,"TIRUVALLA MEDICAL MISSION, THIRUVALLA",0,0,0,1
ZA8801,5,2017,"MADATHIL MEDICALS, KOZHANCHERY",0,0,0,1
ZA8780,5,2017,"KOODATHUMANNIL MEDICALS, KOZHENCHERRY",0,0,0,1
ZA8802,5,2017,"ST.LUKE HOSPITAL, PATHANAMTHITTA",0,0,0,1
ZA8811,5,2017,"ASWAS COMMUNITY PHARMACY, ADOOR",0,0,0,1
ZA8816,5,2017,"MEDICAL TRUST HOSPITAL, KULANADA",0,0,0,1
ZA8812,5,2017,"DR.THOMAS T THOMAS, M.M.A.M HOSPITAL.CHITTAR",0,0,0,1
ZA8799,5,2017,"ST.GEORGE MEDICALS, KOZHENCHERY",0,0,0,1
ZA8796,5,2017,"TRAVANCORE MEDICALS, PULLAD",0,0,0,1
ZA8775,5,2017,"MANNAR MEDICALS, PATHANAMTHITTA",0,0,0,1
ZA8782,5,2017,"SAM MEDICALS, PATHANAMTHITTA",0,0,0,1
ZA8797,5,2017,"FRIENDS MEDICALS, PATHANAMTHITTA",0,0,0,1
ZA8806,5,2017,"SIMON GEORGE & SONS, PATHANAMTHITTA",0,0,0,1
ZA8790,5,2017,"DR.CHACKO (BETSETHA(H), VALLAMKULAM",0,0,0,1
ZA8776,5,2017,"PREETHI MEDICALS, ELENTHOOR",0,0,0,1
ZA8794,5,2017,"JINI MEDICALS, MARAMON",0,0,0,1
ZA8791,5,2017,"JACOBS MEDICALS, KUMBANAD",0,0,0,1
ZA8809,5,2017,"MOOTHEDATHU MEDICALS, ERAVIPEROOR",0,0,0,1
ZA8830,5,2017,"JANAMITHRA MEDICALS, PAIPAD",0,0,1,0
ZA8824,5,2017,"KALLATHUCHIRAYIL MEDICALS, THIRUVALLA",0,0,0,1
ZA8823,5,2017,"CARMEL ASHRAYA MEDICALS, KODIYATTU BUILDINGS,",0,0,1,0
ZA8820,5,2017,"S.D MEDICALS, CHENGANNUR",0,0,0,1
ZA8827,5,2017,"DR.CHACKO (BETSETHA(H), VALLAMKULAM",0,0,0,1
ZA8822,5,2017,"MAHAJUBILE MEMORIAL HOSPITAL, EDATHUA",0,0,0,1
ZA8829,5,2017,"MEDI HOUSE, PADIPURACKAL BUILDINGS",0,0,0,1
ZA8828,5,2017,"HOLY CROSS HOSPITAL, ADOOR",0,0,0,1
ZA8821,5,2017,"MENAMTHOTTAM HOSPITAL, RANNY",0,0,0,1
ZA8825,5,2017,"JAI MEDICALS, THIRUVALLA",0,0,0,1
ZA8819,5,2017,"MED CARE PHARMACY, KAVUMBHAGUM",0,0,0,1
ZA8826,5,2017,"SOUTHERN DRUG HOUSE, THIRUVALLA",0,0,0,1
ZA8818,5,2017,"JOSE & SONS MEDICALS, THIRUVALLA",0,0,0,1
ZA8881,5,2017,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,0,0,1
ZA8849,5,2017,"DR.BALASUBRAMANIAN G, MAVELIKKARA",0,0,0,1
ZA8847,5,2017,"NEETHI MEDICAL STORES, MANNAR",0,0,0,1
ZA8854,5,2017,"KADAVIL MEDICALS, MANNAR",0,0,0,1
ZA8874,5,2017,"ASWAS COMMUNITY PHARMACY, ADOOR",0,0,0,1
ZA8869,5,2017,"SAHAYA MEDICALS, CHENGANNUR",0,0,0,1
